Suburb,Type,Price,Result,Seller,Date,Bedroom,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Latitude,Longtitude,RegionName
Essendon,House,2125000,Sold,McDonald,24/02/2018,3,2,3,1023,1920,Moonee Valley City Council,-37.74653,144.91412,Western Metropolitan
Essendon,Unit,502000,Sold,Brad,24/02/2018,2,1,1,105,1970,Moonee Valley City Council,-37.75557,144.91246,Western Metropolitan
Essendon,House,1725000,Sold,Nelson,3/03/2018,3,1,2,607,1960,Moonee Valley City Council,-37.74441,144.92319,Western Metropolitan
Essendon,House,1500000,Sold Prior,Brad,3/03/2018,4,2,4,810,1950,Moonee Valley City Council,-37.74452,144.89144,Western Metropolitan
Essendon,Unit,818000,Sold,Brad,3/03/2018,3,1,1,233,1990,Moonee Valley City Council,-37.75412,144.89546,Western Metropolitan
Essendon,House,1556000,Sold,Nelson,3/03/2018,5,3,2,334,2016,Moonee Valley City Council,-37.74999,144.89622,Western Metropolitan
Essendon,House,1727000,Sold,Rendina,17/03/2018,4,2,3,590,1910,Moonee Valley City Council,-37.7536,144.91097,Western Metropolitan
Essendon,House,1210000,Sold,Nelson,17/03/2018,3,2,2,207,2000,Moonee Valley City Council,-37.75451,144.92179,Western Metropolitan
Essendon,House,1650000,Passed In,Barry Plant,17/03/2018,4,2,2,354,2015,Moonee Valley City Council,-37.75474,144.91227,Western Metropolitan
Essendon,House,2100000,Passed In,McDonald,17/03/2018,3,3,2,719,2010,Moonee Valley City Council,-37.75396,144.89796,Western Metropolitan
Essendon North,Unit,450000,Sold Prior,Barry Plant,14/05/2016,2,1,1,88,1960,Moonee Valley City Council,-37.7389,144.8998,Western Metropolitan
Essendon North,Unit,393000,Sold,Brad,6/08/2016,2,1,1,999,1970,Moonee Valley City Council,-37.7396,144.902,Western Metropolitan
Essendon North,House,1605000,Sold,Barry Plant,22/08/2016,3,2,2,607,1940,Moonee Valley City Council,-37.7371,144.8973,Western Metropolitan
Essendon North,Unit,712000,Sold,Nelson,22/08/2016,3,2,2,189,2009,Moonee Valley City Council,-37.7374,144.9006,Western Metropolitan
Essendon North,House,1360000,Sold,Nelson,18/03/2017,5,3,2,463,1930,Moonee Valley City Council,-37.7379,144.9022,Western Metropolitan
Essendon North,House,1291000,Sold,Barry Plant,8/04/2017,4,2,2,521,1945,Moonee Valley City Council,-37.7372,144.9022,Western Metropolitan
Essendon North,Unit,415500,Sold,Nelson,22/04/2017,2,1,1,82,1970,Moonee Valley City Council,-37.743,144.9084,Western Metropolitan
Essendon North,Unit,445000,Passed In,Barry Plant,27/05/2017,2,1,1,92,1970,Moonee Valley City Council,-37.7388,144.89984,Western Metropolitan
Essendon North,Townhouse,800000,Passed In,Frank,17/06/2017,3,2,1,161,2012,Moonee Valley City Council,-37.73566,144.89368,Western Metropolitan
Essendon North,House,685000,Sold Prior,Nelson,17/06/2017,2,1,1,173,2009,Moonee Valley City Council,-37.73746,144.90079,Western Metropolitan
Essendon North,House,1535000,Sold,Jellis,22/07/2017,3,1,2,811,1925,Moonee Valley City Council,-37.7384,144.90485,Western Metropolitan
Essendon North,Unit,801000,Sold,Nelson,3/09/2017,3,2,1,256,2000,Moonee Valley City Council,-37.73594,144.89929,Western Metropolitan
Essendon North,House,750000,Sold Prior,Nelson,28/10/2017,2,1,2,304,1950,Moonee Valley City Council,-37.73977,144.90675,Western Metropolitan
Essendon North,House,820000,Sold,Nelson,18/11/2017,3,2,2,337,1940,Moonee Valley City Council,-37.7362,144.9022,Western Metropolitan
Essendon North,House,710000,Sold Prior,Nelson,24/02/2018,2,1,1,314,1940,Moonee Valley City Council,-37.73613,144.90235,Western Metropolitan
Essendon West,House,1110000,Sold,Barry Plant,28/05/2016,3,2,2,470,1968,Moonee Valley City Council,-37.7522,144.883,Western Metropolitan
Essendon West,House,1422000,Sold,Nelson,4/06/2016,4,2,2,505,2013,Moonee Valley City Council,-37.7518,144.8897,Western Metropolitan
Essendon West,Townhouse,800000,Passed In,Barry Plant,12/06/2016,3,3,2,242,2013,Moonee Valley City Council,-37.7535,144.8868,Western Metropolitan
Essendon West,Unit,520000,Passed In,Nelson,18/06/2016,3,1,2,196,1998,Moonee Valley City Council,-37.7513,144.8845,Western Metropolitan
Essendon West,House,1300000,Sold,Nelson,16/07/2016,5,2,2,616,1950,Moonee Valley City Council,-37.7497,144.8867,Western Metropolitan
Essendon West,House,1115000,Sold,Barry Plant,30/07/2016,3,1,1,688,1950,Moonee Valley City Council,-37.7577,144.8892,Western Metropolitan
Essendon West,Townhouse,970000,Passed In,Barry Plant,24/09/2016,3,2,2,356,2011,Moonee Valley City Council,-37.7493,144.8901,Western Metropolitan
Essendon West,Townhouse,652500,Sold,Harcourts,15/10/2016,4,2,1,179,1995,Moonee Valley City Council,-37.7527,144.8824,Western Metropolitan
Essendon West,House,787500,Sold,Nelson,12/11/2016,3,1,1,556,1940,Moonee Valley City Council,-37.7537,144.8856,Western Metropolitan
Essendon West,House,1300000,Passed In,Nelson,19/11/2016,5,2,2,614,1970,Moonee Valley City Council,-37.75,144.8858,Western Metropolitan
Essendon West,House,1345000,Sold,Nelson,10/12/2016,4,2,2,740,1950,Moonee Valley City Council,-37.7517,144.8873,Western Metropolitan
Essendon West,House,1050000,Passed In,Barry Plant,27/05/2017,3,3,1,846,1940,Moonee Valley City Council,-37.75228,144.88429,Western Metropolitan
Essendon West,House,750000,Passed In,Brad,1/07/2017,3,1,1,236,2000,Moonee Valley City Council,-37.75403,144.8867,Western Metropolitan
Essendon West,House,2200000,Passed In,Nelson,1/07/2017,5,3,2,607,2016,Moonee Valley City Council,-37.75148,144.88519,Western Metropolitan
Essendon West,House,1410000,Passed In,Jellis,15/07/2017,3,2,1,585,1950,Moonee Valley City Council,-37.75374,144.88932,Western Metropolitan
Essendon West,House,1300000,Passed In,Brad,21/10/2017,4,3,2,607,1950,Moonee Valley City Council,-37.75087,144.8853,Western Metropolitan
Essendon West,Townhouse,800000,Passed In,Nelson,24/02/2018,4,3,1,182,2015,Moonee Valley City Council,-37.75156,144.886,Western Metropolitan
Essendon West,House,1365000,Sold,Nelson,24/02/2018,4,2,3,886,1950,Moonee Valley City Council,-37.75243,144.88566,Western Metropolitan
Fairfield,House,1065000,Sold,Nelson,23/04/2016,3,1,2,630,1930,Darebin City Council,-37.7713,145.0196,Northern Metropolitan
Fairfield,House,1220000,Sold,Jellis,7/05/2016,2,1,2,537,1950,Darebin City Council,-37.7689,145.0177,Northern Metropolitan
Fairfield,House,1160000,Passed In,Nelson,7/05/2016,4,2,1,381,1890,Darebin City Council,-37.7735,145.0192,Northern Metropolitan
Fairfield,House,2000000,Passed In,Nelson,22/05/2016,4,3,2,575,2015,Darebin City Council,-37.7671,145.0176,Northern Metropolitan
Fairfield,House,2350000,Passed In,Collins,18/06/2016,3,2,4,735,1950,Darebin City Council,-37.7706,145.0225,Northern Metropolitan
Fairfield,House,1055000,Sold,Collins,27/06/2016,3,1,2,382,1950,Darebin City Council,-37.7696,145.0188,Northern Metropolitan
Fairfield,House,1064000,Sold,Jellis,6/08/2016,3,1,1,235,1900,Darebin City Council,-37.7698,145.0183,Northern Metropolitan
Fairfield,House,1375000,Sold,McGrath,28/08/2016,3,1,1,496,1910,Darebin City Council,-37.7737,145.018,Northern Metropolitan
Fairfield,House,1250000,Passed In,Jellis,3/09/2016,3,2,0,327,1910,Darebin City Council,-37.7723,145.0179,Northern Metropolitan
Fairfield,Townhouse,805000,Sold,McGrath,24/09/2016,2,1,1,140,2008,Darebin City Council,-37.7697,145.0203,Northern Metropolitan
Fairfield,Townhouse,846000,Sold Prior,Love,8/10/2016,3,1,1,185,1990,Darebin City Council,-37.7665,145.0175,Northern Metropolitan
Fairfield,House,1730000,Sold,Jellis,15/10/2016,4,2,2,490,2007,Darebin City Council,-37.7749,145.0242,Northern Metropolitan
Fairfield,House,1350000,Passed In,Nelson,19/11/2016,3,1,4,553,1930,Darebin City Council,-37.7728,145.0214,Northern Metropolitan
Fairfield,House,1350000,Passed In,McGrath,3/12/2016,3,1,2,309,2000,Darebin City Council,-37.7828,145.0154,Northern Metropolitan
Fairfield,Unit,730000,Sold,Jellis,11/02/2017,2,1,1,116,1985,Darebin City Council,-37.7818,145.0161,Northern Metropolitan
Fairfield,Unit,510000,Sold,hockingstuart,18/03/2017,2,1,1,1658,1970,Darebin City Council,-37.7781,145.0157,Northern Metropolitan
Fairfield,House,1500000,Passed In,Woodards,13/05/2017,3,1,2,574,1925,Darebin City Council,-37.783,145.0165,Northern Metropolitan
Fairfield,House,1800000,Sold Prior,Jellis,29/07/2017,3,1,2,697,1925,Darebin City Council,-37.77662,145.02288,Northern Metropolitan
Fairfield,House,1280000,Sold,Jellis,19/08/2017,4,2,2,485,1920,Darebin City Council,-37.77044,145.02465,Northern Metropolitan
Fairfield,House,1492000,Sold,Nelson,3/09/2017,3,2,1,292,1930,Darebin City Council,-37.77788,145.01964,Northern Metropolitan
Fairfield,House,1255000,Sold,McGrath,16/09/2017,4,1,1,368,1915,Darebin City Council,-37.77167,145.02015,Northern Metropolitan
Fairfield,House,1300000,Sold Prior,Love,16/09/2017,3,2,4,579,1960,Darebin City Council,-37.77252,145.02546,Northern Metropolitan
Fairfield,House,1900000,Sold,Jellis,28/10/2017,4,2,1,474,1920,Darebin City Council,-37.77226,145.02019,Northern Metropolitan
Fairfield,House,1275000,Sold Prior,Jellis,24/02/2018,3,2,1,324,1950,Darebin City Council,-37.78265,145.01498,Northern Metropolitan
Fairfield,House,1360000,Passed In,Miles,17/03/2018,3,1,0,320,1910,Darebin City Council,-37.77945,145.01553,Northern Metropolitan
Fawkner,House,615000,Sold,Stockdale,16/04/2016,4,2,3,476,1977,Hume City Council,-37.697,144.9655,Northern Metropolitan
Fawkner,House,617000,Sold Prior,hockingstuart,23/04/2016,3,1,1,540,1960,Hume City Council,-37.6973,144.962,Northern Metropolitan
Fawkner,House,615000,Sold,Ray,7/05/2016,3,1,2,650,1950,Hume City Council,-37.7076,144.9753,Northern Metropolitan
Fawkner,House,527000,Sold,YPA,22/05/2016,3,1,1,609,1960,Hume City Council,-37.7083,144.9644,Northern Metropolitan
Fawkner,House,515000,Passed In,hockingstuart,22/05/2016,3,1,1,599,1960,Hume City Council,-37.7071,144.9666,Northern Metropolitan
Fawkner,House,1010000,Sold,Stockdale,28/05/2016,4,2,2,607,2015,Hume City Council,-37.716,144.9663,Northern Metropolitan
Fawkner,House,750000,Sold,Brad,18/06/2016,4,2,1,613,1970,Hume City Council,-37.7034,144.9666,Northern Metropolitan
Fawkner,House,575000,Sold,Stockdale,27/06/2016,2,1,2,621,1960,Hume City Council,-37.7164,144.9666,Northern Metropolitan
Fawkner,House,562000,Sold,Stockdale,27/06/2016,4,2,2,374,2005,Hume City Council,-37.7056,144.9671,Northern Metropolitan
Fawkner,House,620000,Sold,Stockdale,27/06/2016,3,1,2,604,1970,Hume City Council,-37.6978,144.9686,Northern Metropolitan
Fawkner,House,700500,Sold,Stockdale,26/07/2016,4,2,2,467,1997,Hume City Council,-37.6963,144.9645,Northern Metropolitan
Fawkner,Unit,422500,Sold,Ray,30/07/2016,3,2,1,195,2000,Hume City Council,-37.7062,144.9688,Northern Metropolitan
Fawkner,House,585000,Sold,hockingstuart,6/08/2016,0,1,1,605,1960,Hume City Council,-37.6985,144.9615,Northern Metropolitan
Fawkner,House,619000,Sold,Ray,13/08/2016,2,1,2,640,1970,Hume City Council,-37.7038,144.9638,Northern Metropolitan
Fawkner,Townhouse,492000,Sold,Ray,28/08/2016,3,1,1,208,2011,Hume City Council,-37.7092,144.9695,Northern Metropolitan
Fawkner,House,751000,Sold,Stockdale,17/09/2016,9,6,2,592,1960,Hume City Council,-37.712,144.9719,Northern Metropolitan
Fawkner,House,609000,Sold,Ray,17/09/2016,3,1,4,528,1965,Hume City Council,-37.6989,144.9779,Northern Metropolitan
Fawkner,Unit,540000,Sold,hockingstuart,24/09/2016,4,2,3,209,1960,Hume City Council,-37.7172,144.968,Northern Metropolitan
Fawkner,House,631000,Sold,hockingstuart,24/09/2016,3,2,2,297,2012,Hume City Council,-37.6994,144.9686,Northern Metropolitan
Fawkner,House,540000,Passed In,Brad,8/10/2016,4,2,3,254,1990,Hume City Council,-37.7082,144.9725,Northern Metropolitan
Fawkner,Townhouse,460000,Sold Prior,Eview,15/10/2016,3,1,1,314,1970,Hume City Council,-37.7066,144.9733,Northern Metropolitan
Fawkner,Unit,288000,Sold,Brad,15/10/2016,1,1,1,69,1960,Hume City Council,-37.7192,144.9654,Northern Metropolitan
Fawkner,House,650000,Sold Prior,Brad,7/11/2016,3,1,1,589,1961,Hume City Council,-37.7006,144.9697,Northern Metropolitan
Fawkner,House,526000,Sold,Harcourts,7/11/2016,3,1,1,404,1960,Hume City Council,-37.7075,144.9678,Northern Metropolitan
Fawkner,House,652500,Passed In,hockingstuart,27/11/2016,3,1,1,592,1960,Hume City Council,-37.6968,144.9674,Northern Metropolitan
Fawkner,House,625000,Sold,Brad,10/12/2016,3,1,2,585,1960,Hume City Council,-37.695,144.9676,Northern Metropolitan
Fawkner,House,681000,Sold,hockingstuart,10/12/2016,3,2,4,587,1970,Hume City Council,-37.6996,144.9605,Northern Metropolitan
Fawkner,House,640000,Sold Prior,Brad,10/12/2016,3,1,2,720,1950,Hume City Council,-37.7043,144.9769,Northern Metropolitan
Fawkner,House,660000,Sold,Stockdale,10/12/2016,3,1,2,622,1970,Hume City Council,-37.7095,144.9757,Northern Metropolitan
Fawkner,House,783000,Sold,hockingstuart,10/12/2016,3,2,1,603,1940,Hume City Council,-37.7194,144.9678,Northern Metropolitan
Fawkner,House,640000,Sold Prior,YPA,25/02/2017,3,1,4,533,1965,Hume City Council,-37.6985,144.9778,Northern Metropolitan
Fawkner,Unit,333000,Sold Prior,hockingstuart,4/03/2017,2,1,1,97,1970,Hume City Council,-37.7118,144.9689,Northern Metropolitan
Fawkner,Townhouse,455000,Sold,Brad,4/03/2017,3,2,1,738,2010,Hume City Council,-37.7109,144.9654,Northern Metropolitan
Fawkner,House,635000,Sold,Brad,11/03/2017,4,2,2,567,1950,Hume City Council,-37.7102,144.9703,Northern Metropolitan
Fawkner,House,650000,Sold Prior,Brad,18/03/2017,3,1,3,602,1950,Hume City Council,-37.7144,144.9737,Northern Metropolitan
Fawkner,House,660000,Sold,Brad,8/04/2017,3,1,2,585,1960,Hume City Council,-37.695,144.9676,Northern Metropolitan
Fawkner,House,741000,Sold,Peter,8/04/2017,3,1,3,578,1960,Hume City Council,-37.6966,144.9695,Northern Metropolitan
Fawkner,Townhouse,543500,Sold,Stockdale,29/04/2017,3,3,3,247,2011,Hume City Council,-37.7133,144.975,Northern Metropolitan
Fawkner,Unit,532000,Sold,Ray,13/05/2017,3,2,1,207,2007,Hume City Council,-37.7049,144.9631,Northern Metropolitan
Fawkner,House,1000000,Passed In,Ray,20/05/2017,3,1,2,1069,1960,Hume City Council,-37.6931,144.9596,Northern Metropolitan
Fawkner,House,800000,Sold,Hodges,27/05/2017,4,2,4,625,1960,Hume City Council,-37.71112,144.97357,Northern Metropolitan
Fawkner,House,786000,Sold,Brad,27/05/2017,2,1,4,687,1960,Hume City Council,-37.71833,144.96935,Northern Metropolitan
Fawkner,Townhouse,577000,Sold,Brad,27/05/2017,3,1,1,164,2003,Hume City Council,-37.71976,144.97121,Northern Metropolitan
Fawkner,House,700000,Sold,Nelson,3/06/2017,3,2,2,400,1960,Hume City Council,-37.71693,144.96527,Northern Metropolitan
Fawkner,House,712000,Sold,Ray,3/06/2017,3,1,2,603,1960,Hume City Council,-37.70037,144.97007,Northern Metropolitan
Fawkner,House,775000,Sold,hockingstuart,3/06/2017,3,1,2,621,1960,Hume City Council,-37.71193,144.974,Northern Metropolitan
Fawkner,House,1018000,Sold,Jellis,17/06/2017,5,2,2,737,1990,Hume City Council,-37.71729,144.96403,Northern Metropolitan
Fawkner,House,650000,Passed In,Stockdale,24/06/2017,3,1,4,616,1960,Hume City Council,-37.71245,144.97059,Northern Metropolitan
Fawkner,House,830000,Passed In,Stockdale,22/07/2017,2,1,1,779,1950,Hume City Council,-37.71532,144.96508,Northern Metropolitan
Fawkner,House,800000,Sold,Eview,23/09/2017,4,3,2,308,2015,Hume City Council,-37.7166,144.97665,Northern Metropolitan
Fawkner,House,840000,Sold,Stockdale,14/10/2017,3,1,3,570,1968,Hume City Council,-37.70807,144.97282,Northern Metropolitan
Fawkner,House,775000,Sold,Brad,14/10/2017,3,1,1,671,1960,Hume City Council,-37.69571,144.96064,Northern Metropolitan
Fawkner,House,775000,Sold Prior,Stockdale,21/10/2017,4,1,2,638,1960,Hume City Council,-37.69869,144.96231,Northern Metropolitan
Fawkner,House,850000,Sold,Ray,28/10/2017,4,3,3,367,2012,Hume City Council,-37.71734,144.97057,Northern Metropolitan
Fawkner,House,645000,Passed In,Stockdale,18/11/2017,3,1,4,616,1960,Hume City Council,-37.7119,144.9707,Northern Metropolitan
Fawkner,Townhouse,542000,Sold,Harcourts,18/11/2017,3,1,1,642,2008,Hume City Council,-37.7127,144.9746,Northern Metropolitan
Fawkner,House,600000,Passed In,Jellis,25/11/2017,3,1,2,589,1960,Hume City Council,-37.7017,144.9723,Northern Metropolitan
Fawkner,House,642000,Sold,Brad,25/11/2017,4,2,1,685,1960,Hume City Council,-37.6907,144.9613,Northern Metropolitan
Fawkner,House,767500,Sold Prior,hockingstuart,6/01/2018,3,1,2,581,1960,Hume City Council,-37.70641,144.96502,Northern Metropolitan
Fawkner,House,783000,Sold Prior,hockingstuart,6/01/2018,3,1,1,593,1965,Hume City Council,-37.69688,144.96777,Northern Metropolitan
Fawkner,House,725000,Sold,Brad,17/02/2018,3,2,2,427,1995,Hume City Council,-37.69536,144.96318,Northern Metropolitan
Fawkner,House,800500,Sold,Brad,17/02/2018,3,1,2,536,1960,Hume City Council,-37.69895,144.97452,Northern Metropolitan
Fawkner,House,700000,Sold,McGrath,17/02/2018,2,1,2,569,1960,Hume City Council,-37.70652,144.96724,Northern Metropolitan
Fawkner,House,879500,Passed In,Raine,24/02/2018,4,1,2,690,1950,Hume City Council,-37.71829,144.96605,Northern Metropolitan
Fawkner,House,728000,Sold,Ray,24/02/2018,3,1,4,584,1960,Hume City Council,-37.70428,144.96717,Northern Metropolitan
Fawkner,House,750000,Sold,Jellis,3/03/2018,3,2,2,689,1960,Hume City Council,-37.70762,144.97687,Northern Metropolitan
Fawkner,House,740000,Passed In,Harcourts,3/03/2018,3,2,1,595,1960,Hume City Council,-37.69628,144.96752,Northern Metropolitan
Fawkner,House,600000,Passed In,Brad,3/03/2018,3,1,2,603,1960,Hume City Council,-37.71376,144.97239,Northern Metropolitan
Fawkner,House,945000,Sold,HAR,17/03/2018,4,2,6,652,1970,Hume City Council,-37.70811,144.96968,Northern Metropolitan
Ferntree Gully,Townhouse,664000,Sold,Ray,8/07/2017,3,2,1,219,2010,Knox City Council,-37.8798,145.2775,Eastern Metropolitan
Ferntree Gully,House,748888,Sold,Ray,15/07/2017,4,2,4,1014,1960,Knox City Council,-37.88189,145.29148,Eastern Metropolitan
Ferntree Gully,House,850000,Sold,Noel,15/07/2017,4,2,1,738,1985,Knox City Council,-37.89863,145.26708,Eastern Metropolitan
Ferntree Gully,House,740000,Sold Prior,Stockdale,22/07/2017,3,1,2,968,1955,Knox City Council,-37.88523,145.28553,Eastern Metropolitan
Ferntree Gully,House,861000,Sold,Ray,29/07/2017,3,2,1,720,1960,Knox City Council,-37.87768,145.25918,Eastern Metropolitan
Ferntree Gully,House,890000,Sold,Ray,29/07/2017,4,2,2,659,1992,Knox City Council,-37.89508,145.27879,Eastern Metropolitan
Ferntree Gully,House,875000,Sold,Noel,19/08/2017,4,3,4,793,1980,Knox City Council,-37.88793,145.27561,Eastern Metropolitan
Ferntree Gully,House,760000,Sold,Barry Plant,3/09/2017,3,1,2,944,1981,Knox City Council,-37.87558,145.27197,Eastern Metropolitan
Ferntree Gully,House,820000,Sold,Ray,9/09/2017,4,2,2,728,1970,Knox City Council,-37.88393,145.26225,Eastern Metropolitan
Ferntree Gully,House,791100,Sold,Ray,23/09/2017,3,2,2,640,1980,Knox City Council,-37.89335,145.27924,Eastern Metropolitan
Ferntree Gully,House,775000,Sold,Noel,23/09/2017,2,1,1,733,1950,Knox City Council,-37.87101,145.26642,Eastern Metropolitan
Ferntree Gully,House,735000,Sold,hockingstuart,7/10/2017,3,2,3,750,1960,Knox City Council,-37.87093,145.29266,Eastern Metropolitan
Ferntree Gully,House,840000,Sold Prior,Stockdale,11/11/2017,4,3,2,737,1950,Knox City Council,-37.8909,145.2891,Eastern Metropolitan
Ferntree Gully,House,725000,Sold,Stockdale,18/11/2017,3,2,3,1059,1956,Knox City Council,-37.8854,145.3014,Eastern Metropolitan
Ferntree Gully,House,668000,Sold,RW,17/02/2018,3,1,4,932,1986,Knox City Council,-37.8819,145.29202,Eastern Metropolitan
Ferntree Gully,Townhouse,636000,Sold,Stockdale,24/02/2018,3,1,2,212,2002,Knox City Council,-37.87374,145.27058,Eastern Metropolitan
Ferntree Gully,House,851000,Sold,Ray,17/03/2018,4,2,2,722,1970,Knox City Council,-37.87574,145.26685,Eastern Metropolitan
